,id,title,imdb_id,original_language,release_date,revenue,vote_average
40916,241763,Skateboard,tt0076721,en,3/5/1978,0.0,5.0
40921,381045,Chicken People,tt4819510,en,3/13/2016,0.0,7.0
40922,76533,By the Sea,tt0186906,en,4/12/1982,0.0,6.4
40923,36542,Mr. Right,tt0882789,en,7/13/2009,0.0,3.5
40924,45692,Paid in Full,tt0042830,en,2/15/1950,0.0,5.0
40925,254241,Piccadilly Incident,tt0038842,en,8/24/1946,0.0,3.5
40927,102242,Something to Sing About,tt0246937,en,6/10/2000,0.0,5.3
40928,97784,Teenage Cave Man,tt0052279,en,7/1/1958,0.0,4.2
40931,283521,Falsely Accused,tt3960584,en,6/24/2016,0.0,5.5
40934,20784,Charles Darwin and the Tree of Life,tt1371711,en,2/1/2009,0.0,7.4
40936,148753,Funeral March,tt0313579,en,9/25/2001,0.0,0.0
40938,126820,Baseball,tt0108700,en,9/18/1994,0.0,8.5
40941,394822,London Town,tt1724597,en,8/3/2017,0.0,6.3
40942,100179,London in the Raw,tt0249751,en,4/23/1965,0.0,0.0
40945,97716,Scaramouche,tt0014440,en,9/15/1923,0.0,8.0
40949,35826,Wicked Stepmother,tt0098649,en,2/3/1989,0.0,6.2
40954,119914,Titus Andronicus,tt0090178,en,4/25/1985,0.0,10.0
40957,381040,My Blind Brother,tt4550420,en,9/19/2016,0.0,6.2
40961,418772,Crisis in Six Scenes,tt4354616,en,9/30/2016,0.0,6.3
40967,21194,Casi Divas,tt1049948,en,8/21/2008,0.0,7.0
40968,406992,Wild Oats,tt1655461,en,9/22/2016,0.0,6.3
40971,81583,45365,tt1337139,en,6/18/2010,0.0,5.0
40972,319093,Western,tt4214450,en,9/25/2015,0.0,4.5
40973,27476,Nightmare Sisters,tt0093628,en,6/15/1988,0.0,4.9
40976,198795,Pedro Páramo,tt0062108,en,6/8/1967,0.0,6.0
40977,255885,Breadcrumb Trail,tt3510654,en,4/15/2014,0.0,8.0
40978,413337,Girl in the Box,tt5957584,en,9/10/2016,0.0,6.7
40979,329697,Raiders!: The Story of the Greatest Fan Film Ever Made,tt3551954,en,3/14/2015,0.0,7.6
40980,105702,Finding Truelove,tt2281239,en,4/25/2012,0.0,0.0
40981,27443,Silver Lode,tt0047495,en,7/23/1954,0.0,5.0
40982,333099,Dream/Killer,tt4504438,en,4/19/2015,0.0,7.3
40983,279966,The Forgotten,tt2145909,en,8/22/2014,0.0,6.2
40987,301334,Una,tt2315582,en,9/14/2016,23275.0,6.6
40988,145959,Obsessed,tt0105041,en,9/26/1992,0.0,6.0
40990,27462,Slave Girls from Beyond Infinity,tt0093991,en,9/18/1987,0.0,5.8
40991,104044,Roller Blade Warriors: Taken by Force,tt0098216,en,4/28/1989,0.0,0.0
40994,68482,Tanya's Island,tt0083168,en,12/5/1980,0.0,6.0
40995,55996,Pacific Banana,tt0082875,en,2/4/1981,0.0,4.8
41004,414610,Stalked by My Doctor: The Return,tt5989054,en,9/5/2016,0.0,4.7
41010,99536,Satanis: The Devil's Mass,tt0063550,en,3/1/1970,0.0,7.0
41013,381073,Operator,tt5052524,en,3/12/2016,0.0,6.3
41016,28425,The Invisible Man's Revenge,tt0036959,en,6/9/1944,0.0,5.4
41017,292510,The Vagabond King,tt0049909,en,8/28/1956,0.0,6.0
41019,285814,The Butterfly Ball,tt0074260,en,4/1/1977,0.0,0.0
41021,159538,The Strange Case of Alice Cooper,tt0078327,en,4/9/1979,0.0,6.8
41023,369567,Las inquietudes de Shanti Andía,tt0038641,en,2/3/1947,0.0,0.0
41026,402543,Center Stage: On Pointe,tt5176536,en,6/25/2016,0.0,7.0
41032,398891,My Bakery in Brooklyn,tt4065212,en,6/30/2016,0.0,5.0
41037,310417,Mending Fences,tt1323030,en,6/18/2009,0.0,4.0
41038,370765,Jessica Darling's It List,tt5213744,en,6/21/2016,0.0,4.0
41039,343858,Sweet Surrender,tt2998888,en,7/1/2014,0.0,3.0
41040,330161,Gourmet Detective,tt3600960,en,5/16/2015,0.0,6.2
41041,348631,Gourmet Detective: A Healthy Place to Die,tt4041382,en,8/2/2015,0.0,4.0
41048,360284,A Light Beneath Their Feet,tt3262022,en,5/6/2016,0.0,6.3
41049,402298,Denial,tt4645330,en,9/30/2016,4073489.0,6.5
41054,316021,Frank & Lola,tt1290138,en,12/9/2016,9188.0,5.7
41057,109841,Supernatural,tt0024631,en,5/12/1933,0.0,4.3
41061,269057,Bang Bang Baby,tt2655734,en,9/8/2014,0.0,6.6
41063,258809,Broadway Bad,tt0023846,en,2/24/1933,0.0,6.0
41064,346388,Black Mountain Poets,tt4222028,en,4/1/2016,0.0,6.6
41070,111457,Ella Cinders,tt0016822,en,6/6/1926,0.0,6.0
41073,74491,Confessions of an Ugly Stepsister,tt0267384,en,3/10/2002,0.0,4.0
41075,247158,Into the Woods,tt2191715,en,3/31/2011,0.0,9.0
41077,22579,My Bestfriend's Girlfriend,tt1143156,en,2/13/2008,0.0,0.0
41080,405656,Joe Cinque's Consolation,tt4771160,en,7/30/2016,0.0,0.0
41087,187790,Gunslinger,tt0049287,en,6/1/1956,0.0,2.6
41091,43022,King of the Roaring 20's: The Story of Arnold Rothstein,tt0055048,en,6/11/1961,0.0,0.0
41092,44787,Native Land,tt0035112,en,5/11/1942,0.0,5.7
41093,179057,No Sad Songs for Me,tt0042790,en,4/27/1950,0.0,6.0
41098,50699,Trancers 6: Life After Deth,tt0295732,en,7/23/2002,0.0,5.4
41101,392058,"Fear, Inc.",tt3560148,en,4/15/2016,0.0,5.6
41103,360029,Into the Inferno,tt4846318,en,9/7/2016,0.0,6.8
41104,339152,The Babushkas of Chernobyl,tt3299704,en,6/14/2015,0.0,7.0
41109,374461,Mr. Church,tt4196848,en,9/16/2016,0.0,7.0
41111,57843,Mars,tt0137094,en,3/12/1998,0.0,4.9
41116,102870,Unfair World,tt1699758,en,2/2/2012,0.0,6.2
41118,29136,Flowers for Algernon,tt0210044,en,2/20/2000,0.0,5.6
41120,46718,DC Showcase: Green Arrow,tt1663633,en,9/28/2010,0.0,7.3
41121,397514,The Windmill Massacre,tt2923088,en,8/29/2016,0.0,5.0
41126,111118,The Big Fix,tt1939753,en,5/15/2011,0.0,6.3
41136,300321,RWD,tt3836480,en,9/26/2015,0.0,3.6
41137,407799,The Genius of Marie Curie: The Woman Who Lit up the World,tt3904252,en,5/3/2013,0.0,0.0
41138,294409,Hollywood Without Make-Up,tt0407874,en,7/1/1963,0.0,6.0
41141,42123,Utu,tt0086497,en,9/13/1984,0.0,6.8
41146,306383,Gajakessari,tt3571378,en,5/23/2014,0.0,6.0
41149,407559,I Am the Pretty Thing That Lives in the House,tt5059406,en,9/10/2016,0.0,4.2
41154,402370,Alleycats,tt3917318,en,6/23/2016,0.0,4.7
41157,74593,Bill Cosby: 49,tt0092658,en,4/1/1987,0.0,0.0
41159,145963,The Bulleteers,tt0034556,en,3/26/1942,0.0,7.0
41163,41725,Captain Sindbad,tt0056904,en,4/12/1963,0.0,5.2
41164,413279,Team Thor,tt6016776,en,8/28/2016,0.0,7.5
41165,353728,Closet Monster,tt3638396,en,7/15/2016,33962.0,7.4
41166,340684,Those People,tt3899516,en,5/16/2015,0.0,6.7
41170,270007,Take Down,tt2782844,en,5/5/2016,0.0,5.9
41171,105121,Tchoupitoulas,tt2011265,en,12/7/2012,0.0,8.7
41178,413361,Ice Guardians,tt4431208,en,9/12/2016,0.0,9.3
41180,289180,H.,tt3666210,en,8/28/2014,0.0,6.5
41181,348896,Dare to Be Wild,tt2989350,en,8/13/2015,0.0,5.3
41186,50317,Head Trauma,tt0439194,en,6/24/2006,0.0,0.0
41189,111103,Photographic Memory,tt2055711,en,9/4/2011,0.0,5.0
41193,281713,Rebel Beat: The story of LA Rockabilly,tt0972882,en,2/6/2007,0.0,0.0
41194,386743,Mosquinha,tt5285442,en,1890-03-09,0.0,6.5
41197,112119,Ghosts with Shit Jobs,tt1671570,en,5/7/2012,0.0,5.0
41199,333665,Consumed,tt3760966,en,6/1/2015,0.0,5.4
41201,189225,"Eldridge Cleaver, Black Panther",tt0196528,en,8/24/1970,0.0,0.0
41202,420511,Ice Girls,tt5198570,en,3/11/2016,0.0,4.0
41203,385372,Chalk It Up,tt3951732,en,9/13/2016,0.0,5.0
41204,417936,Accidentally Engaged,tt4742556,en,3/5/2016,0.0,6.3
41207,358353,Bound & Babysitting,tt4364866,en,4/1/2015,0.0,6.0
41210,189682,Annie Laurie,tt0017632,en,5/10/1927,0.0,0.0
41211,56143,The Battle of Midway,tt0034498,en,9/14/1942,0.0,4.7
41214,352334,November Rule,tt3273434,en,2/14/2015,0.0,6.3
41218,80850,Goin' to Town,tt0026419,en,4/25/1935,0.0,4.3
41219,326045,Lonesome Dove Church,tt3447676,en,8/4/2014,0.0,7.5
41220,45057,Screamers,tt0823668,en,12/8/2006,0.0,0.0
41221,195405,The Cheaters,tt0037588,en,7/14/1945,0.0,5.8
41225,81178,When You're in Love,tt0029761,en,2/12/1937,0.0,3.5
41226,86207,Lunch Wagon,tt0081088,en,9/1/1981,0.0,0.0
41228,415542,Jeff Ross Roasts Cops,tt6156476,en,9/10/2016,0.0,6.0
41232,276833,"Quiet Riot: Well Now You're Here, There's No Way Back",tt2560840,en,4/29/2014,0.0,9.5
41233,253980,Marvel One-Shot: All Hail the King,tt3438640,en,2/4/2014,0.0,7.0
41237,393561,Risk,tt4964772,en,5/5/2017,0.0,6.9
41238,373480,Kiki,tt5278598,en,5/26/2017,0.0,7.0
41241,376387,Hooligan Sparrow,tt4079902,en,7/22/2016,0.0,8.0
41242,376534,Cameraperson,tt5375040,en,9/9/2016,0.0,7.3
41244,281987,Desperado's Duel,tt3620880,en,7/18/2014,0.0,4.3
41245,76122,Marvel One-Shot: The Consultant,tt2011118,en,9/12/2011,0.0,6.6
41248,259910,Marvel Studios: Assembling a Universe,tt3591568,en,3/18/2014,0.0,6.6
41252,358924,Miss Sharon Jones!,tt4935480,en,9/11/2015,0.0,8.0
41254,336271,The Dark Stranger,tt3653650,en,7/15/2016,0.0,5.2
41255,396004,The Evil in Us,tt4035898,en,8/19/2016,0.0,4.9
41262,375082,Spaceman,tt2262518,en,8/19/2016,0.0,6.7
41264,34836,Salute,tt0874317,en,7/17/2008,0.0,5.3
41266,79431,Farts of Fury,tt1869514,en,3/17/2011,0.0,0.0
41274,393603,The Congressman,tt3485800,en,4/9/2016,0.0,5.7
41278,411023,The Ivory Game,tt5952266,en,9/2/2016,0.0,7.9
41280,345920,Collateral Beauty,tt4682786,en,12/6/2016,87416021.0,6.9
41287,76964,The Thirteenth Guest,tt0023583,en,8/9/1932,0.0,3.4
41292,323673,Just the Way You Are,tt4380580,en,5/9/2015,0.0,3.0
41294,57664,From Hell to Texas,tt0051636,en,6/1/1958,0.0,4.6
41295,4462,Diplomatic Courier,tt0044552,en,6/13/1952,0.0,6.5
41296,164504,Man of the Forest,tt0024301,en,8/24/1933,0.0,0.0
41297,43380,Rawhide,tt0043959,en,3/25/1951,0.0,5.7
41299,276562,One Rogue Reporter,tt3737280,en,6/8/2014,0.0,5.0
41306,408619,Justin Timberlake + The Tennessee Kids,tt5001772,en,9/13/2016,0.0,7.8
41309,148318,What Remains of Us,tt0420541,en,4/27/2004,0.0,0.0
41315,40026,Night Shadows,tt0087796,en,8/1/1984,0.0,6.1
41325,315955,Crazy Horse,tt0115969,en,7/7/1996,0.0,0.0
41326,205939,The Crown and the Dragon,tt1913178,en,7/25/2013,0.0,4.9
41328,37432,Fab Five: The Texas Cheerleader Scandal,tt1191113,en,8/2/2008,0.0,5.1
41332,42885,Strangers in the Night,tt0037318,en,9/12/1944,0.0,6.0
41333,30614,Strange Impersonation,tt0038986,en,3/16/1946,0.0,5.0
41340,345725,A Fool,tt3856504,en,5/1/2015,0.0,7.4
41342,81400,The Ride,tt0110202,en,9/13/1994,0.0,8.0
41349,214629,Sleepwalker,tt1003059,en,7/5/1984,0.0,5.5
41351,324013,Tanner '88,tt0094562,en,2/15/1988,0.0,0.0
41355,367732,Uncle Nick,tt3163336,en,12/4/2015,0.0,6.1
41356,158900,Faro,tt2188741,en,3/15/2013,0.0,5.5
41357,408151,The Standoff,tt4549224,en,9/20/2016,0.0,4.6
41358,416261,All Hallow's Eve,tt4906686,en,9/27/2016,0.0,6.2
41361,410259,Race to Win,tt5024894,en,8/5/2016,0.0,5.4
41371,149786,Christmas with Holly,tt2355762,en,12/9/2012,0.0,5.9
41379,6103,Thirteen at Dinner,tt0090156,en,9/19/1985,0.0,5.5
41381,30374,Crack in the World,tt0059065,en,4/15/1965,0.0,5.6
41383,407172,Summer Villa,tt5922484,en,7/23/2016,0.0,6.2
41384,50835,Below Utopia,tt0118696,en,9/26/1997,0.0,4.9
41385,308423,Bonobo,tt2712990,en,12/5/2014,0.0,5.5
41387,387558,My Feral Heart,tt3184666,en,3/5/2016,0.0,0.0
41388,167644,Finnish Blood Swedish Heart,tt1411274,en,9/23/2012,0.0,5.5
41391,41599,Escape,tt0040325,en,3/1/1948,0.0,5.8
41396,413452,Cardboard Boxer,tt3230660,en,9/16/2016,0.0,6.6
41403,34577,Daishizen no Majū: Bagi,tt0497532,en,8/19/1984,0.0,5.3
41406,369336,Frontier,tt0288024,en,3/9/2001,0.0,9.0
41412,40690,Classic Albums: Black Sabbath - Paranoid,tt1826632,en,6/28/2010,0.0,6.2
41413,102622,Classic Albums: Iron Maiden - The Number of the Beast,tt0409827,en,12/4/2001,0.0,5.8
41416,131074,Hunted,tt0045201,en,3/17/1952,0.0,5.5
41417,71984,Cottage to Let,tt0033491,en,9/6/1941,0.0,7.4
41419,198227,Young Man of Manhattan,tt0021568,en,5/17/1930,0.0,0.0
41420,22689,A Shriek in the Night,tt0024554,en,7/22/1933,0.0,3.5
41421,175983,Finishing School,tt0025117,en,5/4/1934,0.0,5.1
41422,125578,Twenty Million Sweethearts,tt0025920,en,5/26/1934,0.0,8.0
41423,254047,The Wedding Pact,tt2199251,en,2/4/2014,0.0,4.9
41424,128104,Inch'Allah,tt2336960,en,9/8/2012,0.0,6.3
41426,396232,Sour Grapes,tt5728684,en,5/27/2016,0.0,8.3
41428,393961,Food Choices,tt6039284,en,4/21/2016,0.0,8.2
41430,76010,The last summit,tt1651902,en,6/1/2010,0.0,6.5
41434,29066,Atlas,tt0053610,en,5/1/1961,0.0,2.0
41436,299641,Jimmy Vestvood: Amerikan Hero,tt3135556,en,3/13/2016,230069.0,5.4
41437,84672,Routine Pleasures,tt0274069,en,4/30/1986,0.0,5.0
41438,376502,The Blackout Experiments,tt5222646,en,5/21/2016,0.0,5.0
41439,241206,The Life of Riley,tt0041590,en,4/16/1949,0.0,0.0
41440,104989,The Sea Around Us,tt0044009,en,6/30/1953,0.0,7.0
41441,64428,The Vengeance of She,tt0063765,en,4/14/1968,0.0,5.8
41445,97340,Black's Game,tt1860181,en,3/11/2012,0.0,6.3
41446,130402,Last Night At The Alamo,tt0085821,en,7/1/1984,0.0,4.0
41452,328416,Hard Choices,tt0091170,en,5/16/1986,0.0,0.0
41454,396330,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,tt5612702,en,6/21/2016,0.0,7.0
41458,354421,The Confessions of Thomas Quick,tt4857574,en,8/14/2015,0.0,6.6
41460,276578,The Good Sister,tt3521746,en,5/10/2014,0.0,4.0
41463,419471,The Unbidden,tt4154004,en,4/22/2016,0.0,3.0
41466,140491,Alienate,tt2324928,en,2/22/2016,0.0,4.3
41470,52254,David Wants to Fly,tt1598782,en,5/6/2010,0.0,7.4
41478,71543,Intimate Grammar,tt1676680,en,9/23/2010,0.0,7.7
41479,44010,Logan,tt1483010,en,9/10/2010,10474.0,5.3
41484,46612,Nature's Great Events,tt1380596,en,2/25/2009,0.0,6.2
41490,353979,Pet,tt1183374,en,9/24/2016,0.0,5.9
41493,382653,Old Stone,tt5474522,en,2/12/2016,0.0,9.0
41495,311764,Opening Night,tt4156972,en,6/3/2016,0.0,6.5
41496,384673,National Bird,tt5525310,en,5/18/2017,0.0,7.0
41498,426576,Shared Rooms,tt5106400,en,5/14/2016,0.0,5.6
41503,85672,Too Hot to Handle,tt0075339,en,2/18/1977,0.0,6.0
41505,287281,The Gamers: Natural One,tt2888340,en,8/14/2014,0.0,4.3
41506,37708,Wild Things: Foursome,tt1523372,en,6/1/2010,0.0,5.1
41510,210234,Skewered,tt3044782,en,7/16/2013,0.0,5.0
41511,121173,Voracious,tt2244376,en,9/5/2012,34659.0,8.0
41513,346347,"End of Days, Inc.",tt3476464,en,4/24/2015,0.0,4.9
41514,414977,Sam,tt1309379,en,4/21/2015,0.0,4.0
41515,31245,Hobgoblins,tt0089280,en,7/14/1988,0.0,2.2
41524,92779,Seedpeople,tt0105347,en,5/28/1992,0.0,4.2
41525,124902,A Dangerous Man: Lawrence After Arabia,tt0099356,en,4/18/1992,0.0,8.5
41526,67276,Absurda,tt3367188,en,5/16/2007,0.0,6.8
41529,79145,John Cleese - The Alimony Tour Live,tt2137028,en,8/11/2011,0.0,7.8
41530,386827,Love Is All You Need?,tt2259122,en,3/5/2016,0.0,7.0
41537,78174,Van Gogh: Brush with Genius,tt1410248,en,3/25/2009,0.0,4.8
41548,412698,Libera Nos,tt4728946,en,9/6/2016,0.0,6.0
41549,262474,Pro Wrestlers vs Zombies,tt2240046,en,3/28/2014,0.0,4.3
41550,426634,The Coming War on China,tt6197028,en,12/5/2016,0.0,7.0
41551,126816,I Can Make You Love Me,tt0107178,en,2/9/1993,0.0,5.0
41553,57739,Ya Sonra?,tt1808691,en,2/24/2011,0.0,7.0
41556,45017,Uninhabited,tt1459013,en,5/14/2010,0.0,4.4
41557,272072,Leather,tt2473718,en,7/21/2013,0.0,5.0
41561,139929,Deal,tt2404980,en,9/28/2012,0.0,5.0
41568,344039,Len and Company,tt3675204,en,9/11/2015,0.0,6.5
41571,424889,Norman Television,tt6151826,en,12/6/2016,0.0,6.3
41573,217672,Snowed Under,tt0028272,en,4/4/1936,0.0,0.0
41574,215736,Fisherman's Wharf,tt0031313,en,2/3/1939,0.0,0.0
41577,404762,Serena,tt5749696,en,6/22/2016,0.0,7.0
41580,381041,Rainbow Time,tt5167174,en,3/14/2016,0.0,5.8
41581,413052,Hacker,tt3173594,en,9/15/2016,0.0,6.4
41582,371446,The Free World,tt3517044,en,9/23/2016,0.0,5.4
41587,124277,The Maker,tt1969151,en,6/1/2011,0.0,7.9
41590,226686,Perry Mason: The Case of the Notorious Nun,tt0091749,en,5/29/1986,0.0,7.0
41599,422874,Money,tt4715356,en,4/6/2016,0.0,5.6
41600,412329,Glory Daze: The Life and Times of Michael Alig,tt1871279,en,9/24/2015,0.0,6.0
41601,225525,Perry Mason: The Case of the Lost Love,tt0093722,en,2/23/1987,0.0,6.5
41602,426903,Buffalo Running,tt5459794,en,1883-11-19,0.0,5.4
41604,214938,King for a Day,tt0298350,en,5/16/1983,0.0,9.0
41608,198176,Broadway Babies,tt0019726,en,6/29/1929,0.0,0.0
41612,217763,Show Girl in Hollywood,tt0021371,en,4/20/1930,0.0,4.8
41614,244201,"Yes, My Darling Daughter",tt0032149,en,2/25/1939,0.0,6.0
41618,345727,Pentatonix: On My Way Home,tt4799426,en,6/18/2015,0.0,6.9
41621,64191,Mom at Sixteen,tt0438123,en,3/1/2005,0.0,4.4
41622,185644,The End,tt0402162,en,3/11/2004,0.0,0.0
41623,200035,Political Animals,tt2239947,en,7/15/2012,0.0,7.0
41624,53035,Kevorkian,tt1167512,en,6/28/2010,0.0,7.0
41626,138014,Fish out of Water,tt1413067,en,7/18/2009,0.0,6.0
41629,206397,Lynching Charlie Lynch,tt1843978,en,4/20/2012,0.0,4.0
41630,123279,Kathy Griffin: Pants Off,tt2192038,en,9/20/2011,0.0,0.0
41631,65345,Longhorns,tt1728978,en,6/25/2011,0.0,5.4
41632,275355,Memphis: The Broadway Musical,tt1712191,en,4/28/2011,0.0,8.0
41633,88496,Liza Minnelli: Liza With a Z,tt0256153,en,9/10/1972,0.0,6.6
41637,26016,Kathy Griffin: She'll Cut a Bitch,tt1415208,en,4/15/2009,0.0,9.0
41643,283146,This Land Is Mine,tt3107228,en,7/22/2012,0.0,6.1
41646,401593,Big Jay Oakerson: Live at Webster Hall,tt5814512,en,6/17/2016,0.0,10.0
41647,85944,Tom Papa: Live in New York City,tt1910649,en,7/1/2011,0.0,4.5
41648,347870,Slash,tt4729990,en,3/13/2016,0.0,6.6
41649,429126,Reggie Watts: Spatial,tt5861260,en,12/6/2016,0.0,7.0
41650,401060,Mercy,tt5710042,en,6/4/2016,0.0,4.1
41655,89463,Perry Mason: The Case of the Sinister Spirit,tt0093725,en,5/24/1987,0.0,6.5
41656,136921,Pixels,tt1635656,en,4/1/2010,0.0,6.8
41657,36123,Under the Sea 3D,tt1020876,en,2/13/2009,0.0,6.8
41659,409447,Hairspray Live!,tt5664684,en,12/7/2016,0.0,7.0
41660,332746,Thank You for Playing,tt4190906,en,4/17/2015,0.0,7.0
41681,229065,A Fuller Life,tt2972098,en,8/28/2013,0.0,7.0
41683,49754,Kickassia,tt1757779,en,5/31/2010,0.0,5.2
41684,75604,Suburban Knights,tt2059290,en,9/20/2011,0.0,6.2
41686,411201,Dancer,tt5097070,en,9/16/2016,0.0,6.7
41692,297814,Jasper Redd: Jazz Talk,tt3041032,en,3/15/2014,0.0,0.0
41693,1608,When Saturday Comes,tt0114917,en,3/1/1996,0.0,5.3
41694,203059,John Hodgman: RAGNAROK,tt3014262,en,6/19/2013,0.0,5.8
41697,110549,Hannibal Buress: Animal Furnace,tt2163606,en,5/20/2012,0.0,7.8
41700,323690,Matt Braunger: Big Dumb Animal,tt3960808,en,2/6/2015,0.0,8.6
41701,38610,Automatic,tt0109178,en,4/8/1995,0.0,6.0
41702,411019,I Am Not Your Negro,tt5804038,en,2/3/2017,0.0,8.0
41704,393003,Wildflower,tt4246856,en,2/5/2016,0.0,5.8
41705,116445,Wonder Women,tt0070926,en,4/25/1973,0.0,5.5
41711,360022,"Kiss Me, Kill Me",tt3912214,en,9/18/2015,0.0,0.0
41712,381935,Jack Goes Home,tt4797436,en,3/14/2016,0.0,5.1
41714,272414,Echo Park,tt3250650,en,6/14/2014,0.0,6.0
41717,411632,End of a Gun,tt2268433,en,9/23/2016,0.0,4.8
41719,361340,A Brilliant Madness,tt0319109,en,4/28/2002,0.0,0.0
41721,324263,Breaking a Monster,tt4276112,en,3/14/2015,0.0,1.0
41722,160372,The Golden Ball,tt0109201,en,4/13/1994,0.0,8.5
41726,326256,Miss India America,tt3394972,en,3/24/2016,0.0,3.7
41727,423377,Sugar Mountain,tt3553378,en,12/9/2016,0.0,5.9
41729,396965,Well Wishes,tt3743384,en,9/24/2015,0.0,4.6
41732,380731,Darkweb,tt5247042,en,3/8/2016,0.0,2.4
41733,162139,Perri,tt0050837,en,8/28/1957,0.0,7.3
41735,334522,Alone in Berlin,tt3026488,en,9/29/2016,33125.0,6.4
41745,278851,Slums: Cities of Tomorrow,tt3550768,en,4/25/2014,0.0,0.0
41753,397981,Beyond the Gates,tt4687358,en,6/2/2016,0.0,4.9
41754,349028,The Interior,tt4839476,en,7/27/2015,0.0,4.7
41755,100272,Harold's Going Stiff,tt1579235,en,5/6/2011,0.0,4.3
41756,326247,The House on Pine Street,tt4085238,en,2/28/2015,0.0,4.9
41757,293553,Bloody Knuckles,tt3264240,en,7/27/2014,0.0,5.3
41760,416258,Two Fencers,tt5447082,en,1891-01-02,0.0,6.0
41764,225816,Perry Mason: The Case of the Avenging Ace,tt0095854,en,2/28/1988,0.0,6.0
41769,42494,Glen and Randa,tt0067141,en,9/19/1971,0.0,4.7
41779,30124,Tru Loved,tt1056441,en,2/27/2008,0.0,5.5
41780,227668,Perry Mason: The Case of the Lady in the Lake,tt0095855,en,5/15/1988,0.0,6.0
41787,194310,Iron Man,tt0022002,en,4/29/1931,0.0,0.0
41788,99319,Pleasure Cruise,tt0024455,en,4/1/1933,0.0,5.5
41789,416256,The Caretaker,tt3109072,en,9/30/2016,0.0,4.2
41791,86979,The Road Builder,tt0067486,en,5/12/1971,0.0,6.6
41793,229087,Perry Mason: The Case of the Lethal Lesson,tt0098082,en,2/12/1989,0.0,5.0
41795,397717,Barry,tt5477566,en,9/10/2016,0.0,5.1
41796,297865,La Santa Muerte,tt1114693,en,9/28/2007,0.0,3.5
41797,305019,Campaign of Hate: Russia and Gay Propaganda,tt3569014,en,6/22/2014,0.0,10.0
41799,186019,Souvenir Strip of the Edison Kinetoscope,tt0203853,en,1894-05-18,0.0,4.9
41802,400547,Hurricane Bianca,tt4007248,en,6/3/2016,0.0,6.3
41804,299909,Bella Vita,tt2622620,en,9/16/2014,0.0,10.0
41808,385933,Room Full of Spoons,tt4177972,en,7/9/2016,0.0,0.0
41810,266500,Dr. Cabbie,tt2831404,en,9/19/2014,223003.0,5.7
41813,379441,Greater,tt2950418,en,8/26/2016,0.0,7.5
41816,266558,Casus Belli,tt1726133,en,12/9/2010,0.0,7.0
41817,334890,The Schoolboy,tt3977730,en,4/11/2015,0.0,0.0
41818,37376,The Cube,tt0291118,en,2/23/1969,0.0,7.4
41822,229081,Perry Mason: The Case of the Musical Murder,tt0098083,en,4/9/1989,0.0,7.5
41827,293487,Tolonen,tt3428308,en,5/1/2014,0.0,0.0
41833,382127,Manifesto,tt4511200,en,6/15/2017,0.0,8.0
41834,94105,Perry Mason: The Case of the Silenced Singer,tt0100352,en,5/20/1990,0.0,6.0
41835,128110,Jump,tt1927067,en,6/8/2012,0.0,6.4
41836,324251,A Space Program,tt4630158,en,3/18/2015,0.0,0.0
41837,362216,Collective: Unconscious,tt4876302,en,3/13/2016,0.0,7.0
41838,229094,Perry Mason: The Case of the Defiant Daughter,tt0100349,en,9/30/1990,0.0,5.0
41842,109912,The Little Kidnappers,tt0100033,en,8/17/1990,0.0,5.0
41845,170078,Maula Jat,tt0239608,en,2/10/1979,0.0,10.0
41846,318794,Vehshi Jatt,tt2605464,en,8/8/1975,0.0,0.0
41851,46629,On Board,tt0200654,en,12/4/1998,0.0,7.8
41856,347702,Packed In A Trunk: The Lost Art of Edith Lake Wilkinson,tt4093410,en,7/20/2015,0.0,0.0
41857,287790,"Bailout at 43,000",tt0050160,en,5/1/1957,0.0,0.0
41860,195590,Collide,tt2126235,en,8/4/2016,4811525.0,5.5
41861,338679,Beep: A Documentary History of Game Sound,tt5371622,en,4/4/2016,0.0,4.5
41862,394176,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour,tt5628044,en,4/26/2016,0.0,6.5
41863,403052,Mower Minions,tt5873098,en,7/8/2016,0.0,6.8
41868,189820,"Fifth Avenue, New York",tt0215764,en,1897-03-05,0.0,5.0
41869,189807,Mounted Police Charge,tt0203708,en,1896-11-02,0.0,4.0
41870,147397,Mr. Edison at Work in His Chemical Laboratory,tt0216924,en,1897-05-31,0.0,5.0
41871,159898,The Boxing Cats (Prof. Welton's),tt0241267,en,1894-07-16,0.0,6.3
41873,127224,Sioux Ghost Dance,tt0326158,en,1894-09-23,0.0,4.3
41874,126413,Sandow,tt1428455,en,1896-12-30,0.0,5.0
41875,159910,Hadj Cheriff,tt0325518,en,1894-10-05,0.0,3.5
41876,144393,Annie Oakley,tt0229220,en,1894-11-01,0.0,6.3
41878,163053,A Morning Bath,tt0203700,en,1896-10-30,0.0,4.4
41880,190582,Black Diamond Express,tt0204902,en,1896-12-01,0.0,6.0
41881,193793,Gold Rush Scenes in the Klondike,tt2918248,en,1899-01-01,0.0,6.0
41883,130450,The Lonedale Operator,tt0001740,en,3/23/1911,0.0,6.5
41885,87852,Microwave Massacre,tt0085937,en,8/31/1983,0.0,4.8
41891,48918,Shadow of the Wolf,tt0105377,en,3/5/1992,0.0,5.1
